version,sha256,path,os_name,os_arch
3.12.10,8d3ee96913fd7e23d82a4d267c5207abe8ddfd2da04b57ab8c4bc3930d91f78e,pythons/3.12.10/ubuntu-22-04-x86_64-8d3ee96913fd7e23d82a4d267c5207abe8ddfd2da04b57ab8c4bc3930d91f78e.tar,ubuntu 22.04,x86_64
3.12.10,ec47af41c07993e2e6225d9aac2f8c5e3c106882b355a27ec2ef3a697196990a,pythons/3.12.10/ubuntu-24-04-x86_64-ec47af41c07993e2e6225d9aac2f8c5e3c106882b355a27ec2ef3a697196990a.tar,ubuntu 24.04,x86_64
3.12.11,6c9542d105716de6aa886e946fce081063d803c4de40ad02d89b47df69094de2,pythons/3.12.11/ubuntu-22-04-x86_64-6c9542d105716de6aa886e946fce081063d803c4de40ad02d89b47df69094de2.tar,ubuntu 22.04,x86_64
3.12.11,d729ca24c9bb7607a9f5c896ea8a5296580b8490ccc646df4eb2246d6a7d3a49,pythons/3.12.11/ubuntu-24-04-x86_64-d729ca24c9bb7607a9f5c896ea8a5296580b8490ccc646df4eb2246d6a7d3a49.tar,ubuntu 24.04,x86_64
3.13.0,8231f8efa5be4f152d4622cefd54c8656969151ac8b2671c1229821e72363571,pythons/3.13.0/ubuntu-22-04-x86_64-8231f8efa5be4f152d4622cefd54c8656969151ac8b2671c1229821e72363571.tar,ubuntu 22.04,x86_64
3.13.0,68d91ff45eee6560f744b9ab5f57529e36208f00229a66d3a0fe1ad58b93091c,pythons/3.13.0/ubuntu-24-04-x86_64-68d91ff45eee6560f744b9ab5f57529e36208f00229a66d3a0fe1ad58b93091c.tar,ubuntu 24.04,x86_64
3.13.1,ee9c11df01accbd1abb44b0d872d64cb7fdd16830e255502799910a428b1d2f4,pythons/3.13.1/ubuntu-22-04-x86_64-ee9c11df01accbd1abb44b0d872d64cb7fdd16830e255502799910a428b1d2f4.tar,ubuntu 22.04,x86_64
3.13.1,08c35f26223f7c862eb02f9cece3ac5a8df19d945284ef59605bfa4b77e59246,pythons/3.13.1/ubuntu-24-04-x86_64-08c35f26223f7c862eb02f9cece3ac5a8df19d945284ef59605bfa4b77e59246.tar,ubuntu 24.04,x86_64
3.13.2,17d0f24dd2d47515008718b462c0aaa8f3ddd254f05ddd4738453c6b2138d0f5,pythons/3.13.2/ubuntu-22-04-x86_64-17d0f24dd2d47515008718b462c0aaa8f3ddd254f05ddd4738453c6b2138d0f5.tar,ubuntu 22.04,x86_64
3.13.2,093806eed2460239e064f22ac424bef625ba517f790f8dd9850b7970b765395a,pythons/3.13.2/ubuntu-24-04-x86_64-093806eed2460239e064f22ac424bef625ba517f790f8dd9850b7970b765395a.tar,ubuntu 24.04,x86_64
3.13.3,2c845097e7a967f80b37e49568b4fafb5834b51b241452f2c7d57b914920b419,pythons/3.13.3/ubuntu-22-04-x86_64-2c845097e7a967f80b37e49568b4fafb5834b51b241452f2c7d57b914920b419.tar,ubuntu 22.04,x86_64
3.13.3,10dc4e448b565cf8fdf1c29ff1dfb3f2738bf5f736c33d62c6b28aa49b53c74b,pythons/3.13.3/ubuntu-24-04-x86_64-10dc4e448b565cf8fdf1c29ff1dfb3f2738bf5f736c33d62c6b28aa49b53c74b.tar,ubuntu 24.04,x86_64
3.13.4,7e681c32a8b9976e4d0a79b34a846c1b97df314cc945317bd8e6f73ba1dabc94,pythons/3.13.4/ubuntu-22-04-x86_64-7e681c32a8b9976e4d0a79b34a846c1b97df314cc945317bd8e6f73ba1dabc94.tar,ubuntu 22.04,x86_64
3.13.4,b6337acca8df048fe7d04fffb0e742d1d667dda03b2c39fb5baaba428039e4a8,pythons/3.13.4/ubuntu-24-04-x86_64-b6337acca8df048fe7d04fffb0e742d1d667dda03b2c39fb5baaba428039e4a8.tar,ubuntu 24.04,x86_64
